VulnerabilityID,PkgID,PkgName,PkgIdentifier,InstalledVersion,Status,Layer,SeveritySource,PrimaryURL,DataSource,Title,Description,Severity,CweIDs,VendorSeverity,CVSS,References,PublishedDate,LastModifiedDate
CVE-2024-13176,libssl3@3.0.15-1~deb12u1,libssl3,@{PURL=pkg:deb/debian/libssl3@3.0.15-1~deb12u1?arch=amd64&distro=debian-12.10; UID=da582553a7427034},3.0.15-1~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2024-13176,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},openssl: Timing side-channel in ECDSA signature computation,"Issue summary: A timing side-channel which could potentially allow recovering
the private key exists in the ECDSA signature computation.

Impact summary: A timing side-channel in ECDSA signature computations
could allow recovering the private key by an attacker. However, measuring
the timing would require either local access to the signing application or
a very fast network connection with low latency.

There is a timing signal of around 300 nanoseconds when the top word of
the inverted ECDSA nonce value is zero. This can happen with significant
probability only for some of the supported elliptic curves. In particular
the NIST P-521 curve is affected. To be able to measure this leak, the attacker
process must either be located in the same physical computer or must
have a very fast network connection with low latency. For that reason
the severity of this vulnerability is Low.

The FIPS modules in 3.4, 3.3, 3.2, 3.1 and 3.0 are affected by this issue.",MEDIUM,System.Object[],@{amazon=2; azure=2; redhat=1; ubuntu=1},@{redhat=},System.Object[],2025-01-20T14:15:26.247Z,2025-03-18T08:15:10.2Z
CVE-2022-27943,libstdc++6@12.2.0-14,libstdc++6,@{PURL=pkg:deb/debian/libstdc%2B%2B6@12.2.0-14?arch=amd64&distro=debian-12.10; UID=d98f13167e17dd53},12.2.0-14,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2022-27943,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},binutils: libiberty/rust-demangle.c in GNU GCC 11.2 allows stack exhaustion in demangle_const,"libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new.",LOW,System.Object[],@{amazon=1; debian=1; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2022-03-26T13:15:07.9Z,2024-11-21T06:56:31.04Z
CVE-2023-4039,libstdc++6@12.2.0-14,libstdc++6,@{PURL=pkg:deb/debian/libstdc%2B%2B6@12.2.0-14?arch=amd64&distro=debian-12.10; UID=d98f13167e17dd53},12.2.0-14,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-4039,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},gcc: -fstack-protector fails to guard dynamic stack allocations on ARM64,"**DISPUTED**A failure in the -fstack-protector feature in GCC-based toolchains 
that target AArch64 allows an attacker to exploit an existing buffer 
overflow in dynamically-sized local variables in your application 
without this being detected. This stack-protector failure only applies 
to C99-style dynamically-sized local variables or those created using 
alloca(). The stack-protector operates as intended for statically-sized 
local variables.

The default behavior when the stack-protector 
detects an overflow is to terminate your application, resulting in 
controlled loss of availability. An attacker who can exploit a buffer 
overflow without triggering the stack-protector might be able to change 
program flow control to cause an uncontrolled loss of availability or to
 go further and affect confidentiality or integrity. NOTE: The GCC project argues that this is a missed hardening bug and not a vulnerability by itself.",LOW,System.Object[],@{amazon=2; azure=2; cbl-mariner=2; debian=1; nvd=2; oracle-oval=1; ubuntu=1},@{nvd=},System.Object[],2023-09-13T09:15:15.69Z,2025-02-13T17:17:14.717Z
CVE-2013-4392,libsystemd0@252.36-1~deb12u1,libsystemd0,@{PURL=pkg:deb/debian/libsystemd0@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=1fac8c64bbb56138},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2013-4392,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},systemd: TOCTOU race condition when updating file permissions and SELinux security contexts,"systemd, when updating file permissions, allows local users to change the permissions and SELinux security contexts for arbitrary files via a symlink attack on unspecified files.",LOW,System.Object[],@{debian=1; nvd=1; redhat=2},@{nvd=; redhat=},System.Object[],2013-10-28T22:55:03.773Z,2024-11-21T01:55:28.797Z
CVE-2023-31437,libsystemd0@252.36-1~deb12u1,libsystemd0,@{PURL=pkg:deb/debian/libsystemd0@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=1fac8c64bbb56138},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31437,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can modify a seale ...,"An issue was discovered in systemd 253. An attacker can modify a sealed log file such that, in some views, not all existing and sealed log messages are displayed. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.657Z,2025-01-03T20:15:26.457Z
CVE-2023-31438,libsystemd0@252.36-1~deb12u1,libsystemd0,@{PURL=pkg:deb/debian/libsystemd0@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=1fac8c64bbb56138},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31438,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can truncate a sea ...,"An issue was discovered in systemd 253. An attacker can truncate a sealed log file and then resume log sealing such that checking the integrity shows no error, despite modifications. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.707Z,2024-11-21T08:01:51.953Z
CVE-2023-31439,libsystemd0@252.36-1~deb12u1,libsystemd0,@{PURL=pkg:deb/debian/libsystemd0@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=1fac8c64bbb56138},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31439,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can modify the con ...,"An issue was discovered in systemd 253. An attacker can modify the contents of past events in a sealed log file and then adjust the file such that checking the integrity shows no error, despite modifications. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{amazon=1; debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.753Z,2024-11-21T08:01:52.097Z
CVE-2023-52355,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,will_not_fix,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2023-52355,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: TIFFRasterScanlineSize64 produce too-big size and could cause OOM,An out-of-memory flaw was found in libtiff that could be triggered by passing a crafted tiff file to the TIFFRasterScanlineSize64() API. This flaw allows a remote attacker to cause a denial of service via a crafted input with a size smaller than 379 KB.,HIGH,System.Object[],@{nvd=3; photon=3; redhat=2},@{nvd=; redhat=},System.Object[],2024-01-25T20:15:38.353Z,2024-11-21T08:39:38.02Z
CVE-2023-6277,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,will_not_fix,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2023-6277,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: Out-of-memory in TIFFOpen via a craft file,An out-of-memory flaw was found in libtiff. Passing a crafted tiff file to TIFFOpen() API may allow a remote attacker to cause a denial of service via a craft input with size smaller than 379 KB.,MEDIUM,System.Object[],@{amazon=3; azure=2; cbl-mariner=2; nvd=2; photon=3; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-11-24T19:15:07.643Z,2024-11-21T08:43:31.253Z
CVE-2017-16232,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2017-16232,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},"libtiff: Memory leaks in tif_open.c, tif_lzw.c, and tif_aux.c","LibTIFF 4.0.8 has multiple memory leak vulnerabilities, which allow attackers to cause a denial of service (memory consumption), as demonstrated by tif_open.c, tif_lzw.c, and tif_aux.c. NOTE: Third parties were unable to reproduce the issue",LOW,System.Object[],@{debian=1; nvd=3; redhat=1},@{nvd=; redhat=},System.Object[],2019-03-21T15:59:56.53Z,2024-11-21T03:16:05.423Z
CVE-2017-17973,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2017-17973,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: heap-based use after free in tiff2pdf.c:t2p_writeproc,"In LibTIFF 4.0.8, there is a heap-based use-after-free in the t2p_writeproc function in tiff2pdf.c. NOTE: there is a third-party report of inability to reproduce this issue",LOW,System.Object[],@{debian=1; nvd=3; photon=3; redhat=2},@{nvd=; redhat=},System.Object[],2017-12-29T21:29:00.19Z,2024-11-21T03:19:04.917Z
CVE-2017-5563,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2017-5563,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: Heap-buffer overflow in LZWEncode tif_lzw.c,LibTIFF version 4.0.7 is vulnerable to a heap-based buffer over-read in tif_lzw.c resulting in DoS or code execution via a crafted bmp image to tools/bmp2tiff.,LOW,System.Object[],@{debian=1; nvd=3; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2017-01-23T07:59:00.69Z,2024-11-21T03:27:53.457Z
CVE-2017-9117,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2017-9117,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: Heap-based buffer over-read in bmp2tiff,"In LibTIFF 4.0.6 and possibly other versions, the program processes BMP images without verifying that biWidth and biHeight in the bitmap-information header match the actual input, as demonstrated by a heap-based buffer over-read in bmp2tiff. NOTE: mentioning bmp2tiff does not imply that the activation point is in the bmp2tiff.c file (which was removed before the 4.0.7 release).",LOW,System.Object[],@{debian=1; nvd=4; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2017-05-21T19:29:00.187Z,2025-01-08T00:15:23.803Z
CVE-2018-10126,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2018-10126,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: NULL pointer dereference in the jpeg_fdct_16x16 function in jfdctint.c,"ijg-libjpeg before 9d, as used in tiff2pdf (from LibTIFF) and other products, does not check for a NULL pointer at a certain place in jpeg_fdct_16x16 in jfdctint.c.",LOW,System.Object[],@{debian=1; nvd=2; photon=2; redhat=1},@{nvd=; redhat=},System.Object[],2018-04-21T21:29:00.29Z,2024-11-21T03:40:53.537Z
CVE-2022-1210,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2022-1210,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},tiff: Malicious file leads to a denial of service in TIFF File Handler,A vulnerability classified as problematic was found in LibTIFF 4.3.0. Affected by this vulnerability is the TIFF File Handler of tiff2ps. Opening a malicious file leads to a denial of service. The attack can be launched remotely but requires user interaction. The exploit has been disclosed to the public and may be used.,LOW,System.Object[],@{amazon=2; cbl-mariner=2; debian=1; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2022-04-03T09:15:09.033Z,2024-11-21T06:40:15.74Z
CVE-2023-1916,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2023-1916,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: out-of-bounds read in extractImageSection() in tools/tiffcrop.c,"A flaw was found in tiffcrop, a program distributed by the libtiff package. A specially crafted tiff file can lead to an out-of-bounds read in the extractImageSection function in tools/tiffcrop.c, resulting in a denial of service and limited information disclosure. This issue affects libtiff versions 4.x.",LOW,System.Object[],@{cbl-mariner=2; debian=1; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-04-10T22:15:09.223Z,2024-11-21T07:40:08.09Z
CVE-2023-3164,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2023-3164,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: heap-buffer-overflow in extractImageSection(),"A heap-buffer-overflow vulnerability was found in LibTIFF, in extractImageSection() at tools/tiffcrop.c:7916 and tools/tiffcrop.c:7801. This flaw allows attackers to cause a denial of service via a crafted tiff file.",LOW,System.Object[],@{amazon=2; azure=2; cbl-mariner=2; debian=1; nvd=2; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-11-02T12:15:09.543Z,2024-11-21T08:16:36.097Z
CVE-2023-6228,libtiff6@4.5.0-6+deb12u2,libtiff6,@{PURL=pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u2?arch=amd64&distro=debian-12.10; UID=6be9d5e6b7c0765c},4.5.0-6+deb12u2,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2023-6228,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libtiff: heap-based buffer overflow in cpStripToTile() in tools/tiffcp.c,An issue was found in the tiffcp utility distributed by the libtiff package where a crafted TIFF file on processing may cause a heap-based buffer overflow leads to an application crash.,LOW,System.Object[],@{alma=2; debian=1; nvd=2; oracle-oval=2; photon=2; redhat=1; rocky=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-18T14:15:11.84Z,2024-11-21T08:43:24.483Z
CVE-2023-50495,libtinfo6@6.4-4,libtinfo6,@{PURL=pkg:deb/debian/libtinfo6@6.4-4?arch=amd64&distro=debian-12.10; UID=c798ccd544602ef8},6.4-4,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-50495,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},ncurses: segmentation fault via _nc_wrap_entry(),NCurse v6.4-20230418 was discovered to contain a segmentation fault via the component _nc_wrap_entry().,MEDIUM,,@{amazon=2; cbl-mariner=2; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-12T15:15:07.867Z,2024-11-21T08:37:04.243Z
CVE-2013-4392,libudev1@252.36-1~deb12u1,libudev1,@{PURL=pkg:deb/debian/libudev1@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=73f955f96c796a94},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2013-4392,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},systemd: TOCTOU race condition when updating file permissions and SELinux security contexts,"systemd, when updating file permissions, allows local users to change the permissions and SELinux security contexts for arbitrary files via a symlink attack on unspecified files.",LOW,System.Object[],@{debian=1; nvd=1; redhat=2},@{nvd=; redhat=},System.Object[],2013-10-28T22:55:03.773Z,2024-11-21T01:55:28.797Z
CVE-2023-31437,libudev1@252.36-1~deb12u1,libudev1,@{PURL=pkg:deb/debian/libudev1@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=73f955f96c796a94},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31437,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can modify a seale ...,"An issue was discovered in systemd 253. An attacker can modify a sealed log file such that, in some views, not all existing and sealed log messages are displayed. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.657Z,2025-01-03T20:15:26.457Z
CVE-2023-31438,libudev1@252.36-1~deb12u1,libudev1,@{PURL=pkg:deb/debian/libudev1@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=73f955f96c796a94},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31438,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can truncate a sea ...,"An issue was discovered in systemd 253. An attacker can truncate a sealed log file and then resume log sealing such that checking the integrity shows no error, despite modifications. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.707Z,2024-11-21T08:01:51.953Z
CVE-2023-31439,libudev1@252.36-1~deb12u1,libudev1,@{PURL=pkg:deb/debian/libudev1@252.36-1~deb12u1?arch=amd64&distro=debian-12.10; UID=73f955f96c796a94},252.36-1~deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31439,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},An issue was discovered in systemd 253. An attacker can modify the con ...,"An issue was discovered in systemd 253. An attacker can modify the contents of past events in a sealed log file and then adjust the file such that checking the integrity shows no error, despite modifications. NOTE: the vendor reportedly sent ""a reply denying that any of the finding was a security vulnerability.""",LOW,System.Object[],@{amazon=1; debian=1; nvd=2},@{nvd=},System.Object[],2023-06-13T17:15:14.753Z,2024-11-21T08:01:52.097Z
CVE-2022-0563,libuuid1@2.38.1-5+deb12u3,libuuid1,@{PURL=pkg:deb/debian/libuuid1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12.10; UID=9ad01d49bd044281},2.38.1-5+deb12u3,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2022-0563,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,"A flaw was found in the util-linux chfn and chsh utilities when compiled with Readline support. The Readline library uses an ""INPUTRC"" environment variable to get a path to the library config file. When the library cannot parse the specified file, it prints an error message containing data from the file. This flaw allows an unprivileged user to read root-owned files, potentially leading to privilege escalation. This flaw affects util-linux versions prior to 2.37.4.",LOW,System.Object[],@{amazon=2; cbl-mariner=2; debian=1; nvd=2; photon=2; redhat=2},@{nvd=; redhat=},System.Object[],2022-02-21T19:15:08.393Z,2024-11-21T06:38:55.503Z
CVE-2024-25062,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2024-25062,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: use-after-free in XMLReader,"An issue was discovered in libxml2 before 2.11.7 and 2.12.x before 2.12.5. When using the XML Reader interface with DTD validation and XInclude expansion enabled, processing crafted XML documents can lead to an xmlValidatePopElement use-after-free.",HIGH,System.Object[],@{alma=2; azure=3; cbl-mariner=3; nvd=3; oracle-oval=2; photon=3; redhat=2; rocky=2; ubuntu=2},@{nvd=; redhat=},System.Object[],2024-02-04T16:15:45.12Z,2024-11-21T09:00:10.427Z
CVE-2024-56171,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2024-56171,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: Use-After-Free in libxml2,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a use-after-free in xmlSchemaIDCFillNodeTables and xmlSchemaBubbleIDCNodeTables in xmlschemas.c. To exploit this, a crafted XML document must be validated against an XML schema with certain identity constraints, or a crafted XML schema must be used.",HIGH,System.Object[],@{alma=3; amazon=3; azure=3; cbl-mariner=3; oracle-oval=3; photon=3; redhat=3; ubuntu=2},@{redhat=},System.Object[],2025-02-18T22:15:12.797Z,2025-02-18T23:15:09.413Z
CVE-2025-24928,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2025-24928,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: Stack-based buffer overflow in xmlSnprintfElements of libxml2,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a stack-based buffer overflow in xmlSnprintfElements in valid.c. To exploit this, DTD validation must occur for an untrusted document or untrusted DTD. NOTE: this is similar to CVE-2017-9047.",HIGH,System.Object[],@{alma=3; amazon=3; azure=3; cbl-mariner=3; oracle-oval=3; photon=3; redhat=3; ubuntu=2},@{redhat=},System.Object[],2025-02-18T23:15:10.25Z,2025-03-21T18:15:34.86Z
CVE-2025-27113,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2025-27113,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: NULL Pointer Dereference in libxml2 xmlPatMatch,libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a NULL pointer dereference in xmlPatMatch in pattern.c.,HIGH,System.Object[],@{amazon=3; azure=1; cbl-mariner=1; nvd=3; photon=3; redhat=1; ubuntu=2},@{nvd=; redhat=},System.Object[],2025-02-18T23:15:10.96Z,2025-03-07T01:15:12.823Z
